Full dataset,,,,,,,,,,,,,,,,,
,Field labels,GP7,SrpI-like,Gp13-like,Gp10A-like,Phage_cap_E,P22_CoatProtein,Phage_capsid,Phage_capsid_2,Linocin_M18,L_lactis_ph-MCP,DUF2184,ENC_III,ENCP4,DUF6260,DUF5309,Total
,Notes,,,,,,,,,,,,,,,,
,Generated_by,Co_occurrence_tkinter.py,,,,,,,,,,,,,,,
,Date,12/1/25,,,,,,,,,,,,,,,
Refseq_YP_009838705.1,Refseq_YP_009838705.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009838636.1,Refseq_YP_009838636.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836624.1,Refseq_YP_009836624.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836549.1,Refseq_YP_009836549.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836484.1,Refseq_YP_009836484.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836414.1,Refseq_YP_009836414.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836335.1,Refseq_YP_009836335.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009836262.1,Refseq_YP_009836262.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009598528.1,Refseq_YP_009598528.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009593414.1,Refseq_YP_009593414.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009224871.1,Refseq_YP_009224871.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009203450.1,Refseq_YP_009203450.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009203207.1,Refseq_YP_009203207.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009201915.1,Refseq_YP_009201915.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009197950.1,Refseq_YP_009197950.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009195195.1,Refseq_YP_009195195.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_008320341.1,Refseq_YP_008320341.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009783982.1,Refseq_YP_009783982.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009786014.1,Refseq_YP_009786014.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_008241781.1,Refseq_YP_008241781.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010742651.1,Refseq_YP_010742651.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010842733.1,Refseq_YP_010842733.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010842669.1,Refseq_YP_010842669.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010842604.1,Refseq_YP_010842604.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010842544.1,Refseq_YP_010842544.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739779.1,Refseq_YP_010739779.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739964.1,Refseq_YP_010739964.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739901.1,Refseq_YP_010739901.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739720.1,Refseq_YP_010739720.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739609.1,Refseq_YP_010739609.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739503.1,Refseq_YP_010739503.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010739447.1,Refseq_YP_010739447.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_338137.1,Refseq_YP_338137.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010077299.1,Refseq_YP_010077299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010050109.1,Refseq_YP_010050109.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010049864.1,Refseq_YP_010049864.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010114617.1,Refseq_YP_010114617.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009226055.1,Refseq_YP_009226055.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010050880.1,Refseq_YP_010050880.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009854220.1,Refseq_YP_009854220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010754218.1,Refseq_YP_010754218.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010672515.1,Refseq_YP_010672515.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Refseq_NP_536362.1,Refseq_NP_536362.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009639740.1,Refseq_YP_009639740.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009620442.1,Refseq_YP_009620442.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009833523.1,Refseq_YP_009833523.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009226576.1,Refseq_YP_009226576.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009217639.1,Refseq_YP_009217639.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_006990559.1,Refseq_YP_006990559.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_007349040.1,Refseq_YP_007349040.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009213078.1,Refseq_YP_009213078.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009201992.1,Refseq_YP_009201992.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010050948.1,Refseq_YP_010050948.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009610227.1,Refseq_YP_009610227.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010845336.1,Refseq_YP_010845336.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Refseq_YP_010845275.1,Refseq_YP_010845275.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Refseq_YP_010845189.1,Refseq_YP_010845189.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Refseq_YP_009951482.1,Refseq_YP_009951482.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010752397.1,Refseq_YP_010752397.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010761392.1,Refseq_YP_010761392.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Refseq_YP_010357483.1,Refseq_YP_010357483.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009223915.1,Refseq_YP_009223915.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009222460.1,Refseq_YP_009222460.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009215217.1,Refseq_YP_009215217.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010844347.1,Refseq_YP_010844347.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Refseq_YP_009279167.1,Refseq_YP_009279167.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010649489.1,Refseq_YP_010649489.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010107338.1,Refseq_YP_010107338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009963291.1,Refseq_YP_009963291.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009959472.1,Refseq_YP_009959472.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009954794.1,Refseq_YP_009954794.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009189728.1,Refseq_YP_009189728.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_008241365.1,Refseq_YP_008241365.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_008241026.1,Refseq_YP_008241026.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009963503.1,Refseq_YP_009963503.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009962046.1,Refseq_YP_009962046.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009822536.1,Refseq_YP_009822536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009841928.1,Refseq_YP_009841928.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009889361.1,Refseq_YP_009889361.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009884753.1,Refseq_YP_009884753.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009883481.1,Refseq_YP_009883481.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009880342.1,Refseq_YP_009880342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_008770886.1,Refseq_YP_008770886.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009021418.1,Refseq_YP_009021418.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_008771677.1,Refseq_YP_008771677.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_007002787.1,Refseq_YP_007002787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009777898.1,Refseq_YP_009777898.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009591313.1,Refseq_YP_009591313.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009957622.1,Refseq_YP_009957622.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009963399.1,Refseq_YP_009963399.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009958548.1,Refseq_YP_009958548.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009202523.1,Refseq_YP_009202523.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Refseq_YP_006560245.1,Refseq_YP_006560245.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009595163.1,Refseq_YP_009595163.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010051101.1,Refseq_YP_010051101.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009882856.1,Refseq_YP_009882856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010842821.1,Refseq_YP_010842821.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010104701.1,Refseq_YP_010104701.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007237460.1,Refseq_YP_007237460.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009102943.1,Refseq_YP_009102943.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_NP_938058.1,Refseq_NP_938058.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009275365.1,Refseq_YP_009275365.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009273943.1,Refseq_YP_009273943.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010051743.1,Refseq_YP_010051743.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010773299.1,Refseq_YP_010773299.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009198044.1,Refseq_YP_009198044.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009273333.1,Refseq_YP_009273333.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_006586.1,Refseq_YP_006586.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009856192.1,Refseq_YP_009856192.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009845813.1,Refseq_YP_009845813.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009908708.1,Refseq_YP_009908708.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009908645.1,Refseq_YP_009908645.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009623170.1,Refseq_YP_009623170.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010097432.1,Refseq_YP_010097432.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010761302.1,Refseq_YP_010761302.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010101156.1,Refseq_YP_010101156.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010098824.1,Refseq_YP_010098824.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010092599.1,Refseq_YP_010092599.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009324401.1,Refseq_YP_009324401.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010093840.1,Refseq_YP_010093840.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009104111.1,Refseq_YP_009104111.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010098733.1,Refseq_YP_010098733.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010843009.1,Refseq_YP_010843009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009833136.1,Refseq_YP_009833136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010051479.1,Refseq_YP_010051479.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009209490.1,Refseq_YP_009209490.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010104610.1,Refseq_YP_010104610.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010101246.1,Refseq_YP_010101246.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010098008.1,Refseq_YP_010098008.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742548.1,Refseq_YP_010742548.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742283.1,Refseq_YP_010742283.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742111.1,Refseq_YP_010742111.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010741246.1,Refseq_YP_010741246.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010740936.1,Refseq_YP_010740936.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010740730.1,Refseq_YP_010740730.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010740603.1,Refseq_YP_010740603.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009130728.1,Refseq_YP_009130728.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009791519.1,Refseq_YP_009791519.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009624205.1,Refseq_YP_009624205.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010079586.1,Refseq_YP_010079586.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010079458.1,Refseq_YP_010079458.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_002332517.1,Refseq_YP_002332517.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_001285361.1,Refseq_YP_001285361.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_239648.1,Refseq_YP_239648.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_239571.1,Refseq_YP_239571.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_239726.1,Refseq_YP_239726.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010079691.1,Refseq_YP_010079691.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010079526.1,Refseq_YP_010079526.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010079750.1,Refseq_YP_010079750.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009218426.1,Refseq_YP_009218426.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_008241890.1,Refseq_YP_008241890.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009806855.1,Refseq_YP_009806855.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742000.1,Refseq_YP_010742000.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010741182.1,Refseq_YP_010741182.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010740877.1,Refseq_YP_010740877.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009100917.1,Refseq_YP_009100917.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Refseq_YP_006382285.1,Refseq_YP_006382285.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009624147.1,Refseq_YP_009624147.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010103141.1,Refseq_YP_010103141.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010098099.1,Refseq_YP_010098099.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010092694.1,Refseq_YP_010092694.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007869934.1,Refseq_YP_007869934.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009100422.1,Refseq_YP_009100422.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010731534.1,Refseq_YP_010731534.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009169185.1,Refseq_YP_009169185.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009168987.1,Refseq_YP_009168987.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_001650889.1,Refseq_YP_001650889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010685538.1,Refseq_YP_010685538.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
Refseq_YP_010739395.1,Refseq_YP_010739395.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Refseq_YP_009908583.1,Refseq_YP_009908583.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009808184.1,Refseq_YP_009808184.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009791290.1,Refseq_YP_009791290.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009168470.1,Refseq_YP_009168470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009815556.1,Refseq_YP_009815556.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009815484.1,Refseq_YP_009815484.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009815421.1,Refseq_YP_009815421.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009815279.1,Refseq_YP_009815279.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009815208.1,Refseq_YP_009815208.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009818839.1,Refseq_YP_009818839.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009882674.1,Refseq_YP_009882674.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009614033.1,Refseq_YP_009614033.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009953309.1,Refseq_YP_009953309.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009215516.1,Refseq_YP_009215516.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_003856891.1,Refseq_YP_003856891.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952705.1,Refseq_YP_009952705.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009303566.1,Refseq_YP_009303566.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952347.1,Refseq_YP_009952347.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009954290.1,Refseq_YP_009954290.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009638006.1,Refseq_YP_009638006.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_003856985.1,Refseq_YP_003856985.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009953800.1,Refseq_YP_009953800.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952804.1,Refseq_YP_009952804.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952607.1,Refseq_YP_009952607.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952442.1,Refseq_YP_009952442.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009953994.1,Refseq_YP_009953994.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009018992.1,Refseq_YP_009018992.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009624261.1,Refseq_YP_009624261.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009953207.1,Refseq_YP_009953207.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009952063.1,Refseq_YP_009952063.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009002663.1,Refseq_YP_009002663.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_004956887.1,Refseq_YP_004956887.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_004421627.1,Refseq_YP_004421627.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009597131.1,Refseq_YP_009597131.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009321730.1,Refseq_YP_009321730.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_006908137.1,Refseq_YP_006908137.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010766613.1,Refseq_YP_010766613.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010766437.1,Refseq_YP_010766437.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009954190.1,Refseq_YP_009954190.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950355.1,Refseq_YP_009950355.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009150879.1,Refseq_YP_009150879.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950545.1,Refseq_YP_009950545.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009953896.1,Refseq_YP_009953896.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950449.1,Refseq_YP_009950449.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009215613.1,Refseq_YP_009215613.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009016374.1,Refseq_YP_009016374.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009951000.1,Refseq_YP_009951000.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950909.1,Refseq_YP_009950909.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950817.1,Refseq_YP_009950817.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009950723.1,Refseq_YP_009950723.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009951970.1,Refseq_YP_009951970.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009951876.1,Refseq_YP_009951876.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009268874.1,Refseq_YP_009268874.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009282256.1,Refseq_YP_009282256.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009201643.1,Refseq_YP_009201643.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009103075.1,Refseq_YP_009103075.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009043612.1,Refseq_YP_009043612.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010768375.1,Refseq_YP_010768375.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010768197.1,Refseq_YP_010768197.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009953002.1,Refseq_YP_009953002.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
